"시도별(1)","종류별(1)",2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"시도별(1)","종류별(1)",합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수,합계,● 사과,● 배,● 복숭아,● 포도,● 감귤,● 감,● 떫은감,● 단감,● 자두,● 매실,● 유자,● 기타과수
"세종특별자치시","합계",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,10.57900836,-30.79733333,3.76846667,8.90930962,-19.26821918,,336.88,-43.975,,,-4.09793651,,85.00357143,-12.18170285,22.88640129,-16.96077228,-8.17716172,-1.63046245,,-86.57640542,-14.31503793,-97.20628586,-7.57885716,-20.46201234,,-23.85784058,-5.12675335,-17.25135425,-28.79249038,-4.40249757,8.59395618,,34.28254753,15.12342464,120.72368421,-36.68845251,-15.07153187,,29.28536296,-4.8092355,-94.58955047,22.85270058,-12.57377357,2.16692743,,2.07619048,45.45372297,-100,-7.47661344,2.5555708,,7.06093454,8.37909584,2912.95745053,5.6915667,25.97776948,-31.08860893,,370.25564471,306.63059028,,53.37146067,-71.07640996,,-21.65747607,5.74896901,-90.36729238,15.9193281,10.21190796,3.88506349,,-6.10954592,-8.37641876,8.37814058,-49.89762115,8.75088797,,-9.88737485,-6.60596195,9.70739065,-19.56660933,-11.26213302,-6.19733482,,14.23701116,23.11763331,-33.7452643,275.64541316,32.67910312,,29.94822444
"경기도","합계",-3.93053016,-5.30035336,-4.66148724,-3.3916849,-10.19588147,,-31.34328358,-23.63636364,-66.66666667,-12.5,4.28134557,,9.3129771,-2.80005437,23.13432836,-5.85952658,3.28425821,-14.87695749,,-4.34782609,-4.76190476,0,7.14285714,-9.1886608,,29.60893855,7.57935953,-10.60606061,-7.33718054,13.26754386,23.25886991,,-4.54545455,-5,0,15,-2.58342304,,32.00431034,3.92674119,4.91776271,-6.21418149,11.76273959,-5.44241471,,43.29285714,43.10157895,45.11,-25.3142029,-0.80338122,,33.82992653,1.66722197,1.9996614,-4.29956725,-2.37464564,-5.16180644,,-11.05777379,-12.46335875,2.11046792,-5.94024823,-2.74092616,,22.63352097,-3.91197877,8.0210582,-5.42847417,-10.26751461,-3.60398494,,-2.2179005,-8.81238288,50.74490881,-1.20254993,-4.80347965,,-0.68186398,-1.11590323,3.55009857,0.65939455,-3.33151369,-5.71404558,,-11.74836505,-13.60467581,-2.72986737,21.56357083,-6.15858361,,3.081253,-13.78846037,48.44783097,-16.87064058,-8.4789202,-13.42054715,,-27.1841045,-30.1580487,-14.35113801,50.92595296,-20.41917251,,-23.40201653,-4.80893646,-1.03119628,-4.16160458,-7.17712499,-12.75489608,,127.38138065,152.75604681,38.09415052,2.90738039,-12.12290906,,0.92465515,-1.25166847,-7.85389622,-2.76574525,7.00243631,-8.82081075,,-29.12335985,-37.42307472,24.33042446,11.74058889,-7.04891291,,6.13170942
"강원도","합계",1.21797564,1.1627907,3.78787879,-1.82481752,7.90960452,-100,7.27969349,-4.743083,387.5,-4,3.25581395,,-1.3215859,13.98340249,38.12260536,-2.18978102,10.78066914,-19.37172775,,-5,0,-35.8974359,2.77777778,5.40540541,,26.78571429,14.88896979,15.25658807,18.65671642,-6.37583893,82.46753247,,4.5112782,12.86307054,-76,-50,-13.67521368,,42.6056338,7.9566128,11.90847172,19.40830189,-1.30114695,-10.35537367,,-15.70543165,-16.05665441,0.21666667,41.32945946,-16.62792079,,27.11218519,-2.4305873,1.86235012,-4.39473041,1.49041398,-20.10338172,,5.17861098,7.45732306,-81.34874439,-20.73342143,-3.61079641,,-4.32866389,6.5286297,15.27740786,12.17511021,5.61288449,3.78260634,,6.43381219,5.64232173,179.58983504,49.64053076,3.99320892,,-3.21713708,-2.83555693,2.96607659,-31.15805262,-1.11336036,6.78395929,,3.52941939,3.85934995,-23.74346218,28.75116886,-6.18833406,,-9.81865742,19.92077916,40.40269565,-5.01046567,25.86611771,-17.71927897,,-2.26137916,-2.08807733,-21.77240601,33.22109413,-13.38550359,,14.83410005,2.77296806,3.2692636,2.97628301,4.77031588,-0.45395152,,8.15903759,6.95993265,177.12910986,27.32671425,-23.29880147,,0.59359083,0.99667937,2.96907638,2.1629731,5.83894698,-18.16198813,,-8.2422495,-9.03964762,35.12548952,-15.99555595,10.75454213,,1.32373106
"충청북도","합계",0.65325895,0.2585984,-0.94161959,1.77945538,-4.4137931,,-15.13560805,-15.03957784,-33.33333333,-9.05797101,11.47286822,,18.6228482,2.3335521,2.75986588,-4.56273764,10.56953642,-8.99470899,,-7.42268041,-7.24637681,-50,15.53784861,-15.15994437,,11.01583113,5.49419226,2.58534137,-17.92828685,28.89314806,-39.64059197,,-5.23385301,-5.24553571,0,37.93103448,-16.8852459,,20.32085561,-0.43880573,-1.54511378,-3.18995146,8.30957435,-24.21331874,,-10.75587544,-10.92723204,61.985,0.7255,-7.77921105,,-1.53764444,0.70924026,0.80329263,1.56090874,-1.21345686,0.29018449,,4.933562,5.38310017,-100,5.84747656,-18.80054171,,8.0777227,-5.0631868,-3.1465806,-10.58227051,-3.24944662,-10.19894806,,-18.9592192,-19.0978752,,3.380234,-25.58320605,,-3.32627909,-4.48987624,-7.21832113,-13.13513863,-3.86879356,5.78776064,,3.63787878,3.5387841,61.45701357,10.43381714,-17.18065775,,-7.30428577,-6.29096572,-1.39468135,-21.81274008,-7.97876691,16.71437968,,-29.60925296,-33.15414192,1296.77708649,-0.15679515,-27.69353064,,-9.01871479,2.01175773,3.0319161,-5.64572677,0.71080777,10.16236691,,16.02411789,20.46021311,-63.41157067,-3.6274009,-11.80266224,,-0.68659421,-1.33322925,0.9544938,-19.59646456,-6.05674092,16.41563464,,-5.4963109,-5.55936618,-1.7789379,-10.07117477,5.82424269,,1.92638875
"충청남도","합계",0.01366307,-3.55113636,0.2938707,1.76125245,-2.36686391,,-16.95721078,-20.83333333,10.12658228,6.81818182,4.17149479,,19.37007874,-2.55464481,-5.52282769,-2.3022185,-0.96153846,-6.06060606,,1.90839695,11.4416476,-45.97701149,63.82978723,-16.12903226,,13.5883905,-3.08425627,24.70771629,-10.28277635,-23.30097087,12.77419355,,-7.67790262,-10.88295688,25.53191489,-72.72727273,-26.12732095,,2.09059233,3.93758426,-1.6100375,1.17676695,2.59587342,-9.33655606,,-0.48827586,2.51235023,-22.56067797,37.37714286,-6.26870736,,42.56505119,-5.06104822,-8.69480843,-2.90014143,-6.45052716,-0.75103625,,-10.73780537,-11.22373476,-6.00601455,11.68836571,-4.97278883,,-4.62553948,-2.81723304,-0.09822158,-2.18068957,-2.04414149,-12.53764874,,6.16399708,-1.11158147,73.07795301,-22.35267464,-15.55686393,,1.49228318,-4.69208935,-9.67307717,-2.78909077,-0.33188542,-9.84930769,,-5.07333834,-18.96551371,67.92670375,24.56462914,-0.61877552,,-2.22722261,7.77386987,18.24087878,7.74448706,-20.81489615,14.82652803,,-10.75830133,9.43781927,-61.97020608,-32.07860175,-35.14968248,,24.62144843,-3.55128513,1.95373344,-5.5147925,-4.30726849,-11.3391145,,0.35389826,-8.47280196,64.76263909,6.98381953,0.65510383,,-4.52164953,-2.18147323,-7.39243537,6.81792116,-1.75594604,-7.3766794,,-8.21281878,-6.0283585,-17.06768513,22.61611425,-5.69819974,,-4.89961954
"전라북도","합계",6.88555569,7.94805195,-2.52764613,15.75931232,-4.96987952,,-9.74862048,-9.53320184,-12.72727273,-17.64705882,3.3293698,0,25.1606525,4.39779006,6.97786333,0.16207455,12.9950495,-6.97305864,,2.92119565,1.67151163,20.83333333,14.28571429,-0.1150748,-100,5.68720379,9.33530906,6.162843,10.19417476,38.55421687,20.10221465,,2.83828383,5.78984989,-32.75862069,75,8.52534562,,2.20478326,-0.16309777,6.98371186,4.99707783,6.0358498,-17.08609929,,-1.24116175,-3.7722973,46.78487179,16.22214286,-16.31346072,,-0.44631444,-3.18097707,4.66274448,-9.3869335,2.426549,-5.429113,,-6.43521806,-7.00127092,0.60711559,-13.25222839,-10.61613756,,-6.75168769,-3.34082016,2.11318552,-17.1515303,-2.10440031,-12.36305586,,-0.69014864,2.66297208,-39.25007358,-17.23980356,-10.89219943,,-3.14130737,-8.4924461,-9.2362089,-0.84400786,-2.67489037,5.22262147,,-12.09498537,-13.5982879,17.12825218,10.16997034,-11.62142603,,-12.86801009,-19.43111121,-16.99879077,37.16773358,-18.49406809,-3.38136001,,-18.81916544,-22.6249585,35.72806389,-17.51266242,-44.21420197,,-34.6708268,5.33180054,13.99009095,12.20676852,7.20599331,-44.04335751,,4.10820464,9.57579614,-40.56944428,-36.4751782,-2.45311891,,9.6323864,1.18920185,-3.89953041,-3.7709012,2.39872971,42.35980614,,-1.19275799,-5.5980815,65.17801908,33.02423291,-14.21030026,,7.06472873
"전라남도","합계",-0.32350245,2.66666667,-4.02554137,11.11111111,-28.5198556,,-2.62403861,-0.93085106,-4.02980955,11.9047619,4.18331375,-9.69793323,6.58964484,0.49223779,-6.16883117,1.21492624,5.41666667,0,0,-6.22580146,-1.10738255,-10.61259707,-8.5106383,-3.00022558,13.73239437,20.35327178,-1.47486274,91.69550173,-28.57959417,36.75889328,-13.13131313,-100,-0.47894302,1.73057346,-2.57400257,-38.37209302,8.41860465,8.82352941,-1.83455637,-0.67942417,-3.72935018,-1.9682513,9.63140173,21.73982558,,-3.90200299,-4.49733155,-3.31243065,23.06113208,-1.83661733,14.31567568,1.52124703,-3.28425238,2.27721785,-4.88877234,-6.45271801,-9.75918431,35.06729401,-3.18078716,2.44833524,-8.68609266,15.3063978,-7.70018527,-0.76326541,3.71771217,-2.56378859,2.15591748,-4.28123443,9.96617142,-13.61798288,-17.4954228,-2.94906413,0.28261974,-6.49458373,-0.29173359,-10.1351415,1.3394143,5.68876101,-3.76483244,0.91392492,-3.9229199,1.01089752,-17.64591641,-18.07702127,-4.36561795,-3.01506684,-5.9548737,4.32239532,-8.34372728,11.1018957,-2.42584347,-12.03979082,-63.07423457,19.09153266,-1.49691506,-51.13823781,-100,-7.39408504,0.332998,-16.77103961,39.3703485,-24.62089726,-11.54416923,-20.04067111,7.13134367,5.12440554,6.9527311,17.30292891,28.73161768,,8.17450219,5.38155445,12.26005169,-1.76563712,5.97218811,16.48183725,0.5218517,-1.76105151,9.98730119,-0.70059944,6.05628287,6.04534929,48435,-3.3282144,-1.87885931,-5.31851375,-13.18234784,-7.21816826,1.28203396,1.43667618
"경상북도","합계",0.37443268,-0.44456205,-12.12814645,10.06963788,-1.56835531,,-4.94477912,-3.31303978,-17.67955801,1.06247344,-2.75049116,,6.15384615,0.76868006,2.31779278,-7.421875,6.44059218,-3.20078962,,-5.38684975,-5.54986089,-3.89261745,3.7216148,-0.70707071,,0.95108696,4.9564372,4.34353406,-7.94655415,10.41369472,2.18499636,,-7.54953949,-5.6744186,-24.44134078,21.60956821,-6.91759919,,9.98205473,-0.27412865,0.47406015,-1.6913369,3.98552756,-13.66927014,,1.36579019,1.27827087,2.35020333,3.47792965,-0.07610929,,1.28799511,-1.62999173,-1.97123773,-4.9913728,1.12791279,-0.74906945,,-4.1395336,-4.54463571,0.36814995,-1.89796897,-17.04198693,-100,0.75947358,-2.25990524,-1.61186666,-4.69895023,-1.94034642,0.02116213,,-4.80958592,-3.86348257,-14.82305722,-3.36204906,-4.46109833,,-2.63431862,-1.52383988,-3.88794284,-7.21381812,1.95039761,1.87579082,,-2.87528939,-3.0158281,-1.19645481,1.89567206,-15.46328772,,-2.10177065,-1.27318438,12.03054149,2.3366887,-3.40045985,3.25257834,,-15.26773713,-16.68098111,1.30305159,-10.10698173,-37.78344727,,-22.46252707,3.17383048,-1.28969947,-9.17608893,6.19408864,12.69333371,,3.76354879,5.0232098,-8.38390449,-0.27481367,-4.11595537,,13.15226649,-1.61928723,-3.08730067,-1.85046047,-0.14485837,0.35011759,,-1.69721849,-1.72201279,-1.42307542,-2.67444109,-15.81487863,,1.50215604
"경상남도","합계",2.38826162,7.05209657,-6.12449799,0,-5.25,,-1.30800374,2.1978022,-2.39195434,0.44444444,8.87290168,-17.84386617,14.59125475,0,2.1958457,-10.69518717,3.34261838,-2.11081794,,-0.84148522,1.6344086,-1.64299638,10.17699115,-5.11013216,-16.28959276,9.58108669,-9.66053461,-3.04878049,-23.23353293,-1.61725067,-34.50134771,,-13.49315795,7.15192552,-20.39920725,-13.25301205,-7.98514392,-16.21621622,1.47615443,0.02240254,1.42389638,-1.27723869,8.97213699,2.84950617,,-1.78274188,4.19905213,-4.47638627,3.25949074,-4.84801715,1.40825806,5.85122715,-0.46245532,-0.365842,-7.58243076,21.64974684,10.00855059,96.53179191,-3.25690838,-1.48996331,-4.12464761,3.50241324,-5.87843348,-10.98447158,8.73479327,-4.60388583,-1.80400157,-25.70254995,1.59339544,0.29435717,-27.75541796,-3.83810218,-2.91418656,-4.30444733,20.51116666,-10.00515929,-29.39990895,-4.6406006,-4.63221847,0.79680445,-30.3470314,-0.87719013,-5.57760472,-4.62824084,-5.0331534,-10.55178399,-2.20751385,2.31572076,-12.19596613,15.35488391,-3.69312925,4.91815125,13.00544174,39.729967,-3.03769505,-15.85425666,188.58683442,13.19966986,-8.4265979,23.32798704,-1.34813445,-16.75619499,42.99057301,-15.93584451,7.65981895,1.22893698,16.27603422,4.12207523,15.39974805,-49.60685091,8.01068172,11.79826111,6.69345982,15.1684533,11.17270747,29.42562428,11.06357169,-1.44283924,-1.366941,-3.32813396,-0.59638421,-10.77108062,-67.92831763,-0.69826865,5.26589575,-2.87148291,-0.49461661,-9.1276466,1.03493848,0.57021088
"제주도","합계",-3.29664312,,85.71428571,-100,,-2.98916144,10.11235955,,10.11235955,,-17.15328467,-12.16216216,-12.73584906,-1.89704966,,-38.46153846,,,-1.85228743,-27.55102041,,-27.55102041,,-5.28634361,12.30769231,3.78378378,4.55437543,,-100,100,,5.58983884,25.35211268,,25.35211268,,-25.58139535,-100,23.95833333,-1.70502954,,,-10.925,,-2.05549194,7.05797753,,7.05797753,,5.6273125,,16.08936975,-2.64201225,126.95652174,1143.06784661,20.66797642,,-2.65761098,51.35020822,,51.35020822,,-21.55929131,,-9.09564386,-3.2793869,324.5210728,30.51732321,987.41219705,94.53823237,-3.30552356,-5.01418428,,-5.01418428,,6.3391007,,-14.32823662,-0.52408726,57.06979543,-9.14545455,-19.50453668,-36.08984176,-0.56954386,-0.87371695,,-1.23990714,,1.41787726,,3.91839201,-0.67706301,-96.87799272,-100,-98.64428938,-47.52396166,0.38380129,-80.16249672,-84.37001595,-80.14689576,,-59.84160324,,14.87837557,-0.85898831,298.77300613,,-82.83026264,-29.29984779,-0.89607039,-38.30209834,-100,-38.12199336,-100,2.2149457,,7.04434913,-1.52160161,95.38461538,52.96391753,1185.15981735,261.14101184,-1.5804525,70.16794334,,64.99786385,,-5.02843939,,-2.29922763
